,host_id,state,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,room_type,accommodates,bathrooms_text,bedrooms,beds,has_availability,number_of_reviews_ltm,review_scores_rating,instant_bookable,calculated_host_listings_count,reviews_per_month,essentials,other_amenities,hotel_room_revenue,host_experience,total_bookings
158,331263,California,0,100,100,1,1,1,2,1.0,2.0,1,1,1,3.0,5.0,0,1.0,0.32,1,40,8059.701492537312,3994.0,4.477611940298507
159,334952,California,2,100,64,0,1,0,0,6.0,3.0,3,3,1,5.0,4.93,0,1.0,0.14,1,24,84514.92537313433,3989.0,7.462686567164179
160,335352,California,1,100,94,1,1,1,0,5.0,1.75,2,2,1,5.0,4.95,1,2.0,0.42500000000000004,1,30,35023.880597014926,3989.0,14.925373134328359
161,339865,Florida,1,100,78,1,1,1,0,2.0,1.0,2,2,1,11.0,4.9,0,1.0,1.12,1,38,6846.268656716418,4003.0,16.417910447761194
162,343761,California,0,100,96,1,1,1,2,2.0,1.0,1,1,1,12.0,4.78,0,1.0,0.39,1,50,2041.7910447761192,3983.0,17.91044776119403
163,343842,California,1,83,94,0,1,1,0,3.0,1.0,1,2,1,15.0,4.91,0,1.0,1.17,1,39,120895.5223880597,3983.0,22.388059701492537
164,345885,Florida,0,98,76,0,1,1,0,2.0,1.0,1,1,1,0.0,4.83,0,1.0,0.33,1,38,0.0,3998.0,0.0
165,350312,Florida,2,80,50,0,1,1,0,4.0,1.0,2,2,1,0.0,3.875,0,2.0,0.04,1,31,0.0,3994.0,0.0
166,351303,Florida,0,100,60,0,1,1,0,6.0,2.0,2,3,1,2.0,4.5,0,2.0,0.085,1,20,29776.119402985074,3994.0,5.970149253731343
167,351521,California,1,100,98,1,1,0,2,4.0,1.0,1,2,1,19.0,4.78,0,1.0,5.54,1,35,6408.955223880597,3977.0,28.35820895522388
168,352830,California,3,0,0,0,1,1,2,2.0,1.0,1,1,1,0.0,4.75,0,3.0,0.05,1,16,0.0,3976.0,0.0
169,361961,California,1,100,90,1,1,1,0,2.0,1.0,1,1,1,3.0,4.99,0,1.0,2.88,0,18,24716.41791044776,3968.0,4.477611940298507
170,368722,Florida,1,100,0,0,1,1,0,4.0,1.0,2,3,1,0.0,4.9,0,1.0,0.54,1,56,0.0,3981.0,0.0
171,369492,Florida,0,100,76,1,1,1,0,8.0,3.0,3,4,1,20.0,4.970000000000001,0,2.0,2.08,1,42,161137.91044776118,3980.0,59.701492537313435
172,376796,California,0,100,100,0,1,1,0,4.5,2.0,2,2,1,1.5,4.75,0,3.0,0.16,1,24,35820.89552238806,3958.0,4.477611940298508
173,382749,California,0,96,95,0,1,1,0,2.0,1.0,1,1,1,46.0,4.65,0,1.0,3.67,1,25,10847.76119402985,3955.0,68.65671641791045
174,386124,California,1,100,87,1,1,1,0,2.0,1.0,1,1,1,6.0,4.67,0,1.0,1.57,1,17,5252.238805970149,3953.0,8.955223880597014
175,394279,California,1,100,62,1,1,1,0,2.3333333333333335,1.0,0,1,1,9.0,4.920000000000001,0,3.0,0.7533333333333333,1,35,33179.10447761194,3947.0,40.298507462686565
176,394991,Florida,0,100,99,1,1,1,0,3.0,1.0,1,1,1,43.25,4.8225,0,4.0,4.005,1,40,78801.49253731343,3964.0,258.2089552238806
177,400289,California,2,100,89,0,1,1,0,6.0,2.0,3,3,1,2.0,4.65,0,1.0,2.23,1,28,13880.597014925374,3944.0,2.985074626865672
178,401210,California,0,100,100,0,1,0,0,2.0,1.0,1,1,1,3.0,4.95,0,1.0,1.89,0,18,2462.686567164179,3943.0,4.477611940298507
179,403838,California,0,100,94,1,1,1,0,6.0,1.875,1,3,1,52.75,4.91,0,4.0,4.6075,1,64,178020.89552238805,3941.0,314.92537313432837
180,410450,California,0,100,97,1,1,1,0,2.0,1.0,0,2,1,83.0,4.96,0,1.0,7.35,1,27,26758.20895522388,3938.0,123.88059701492537
181,414763,California,0,100,94,0,1,1,0,2.0,1.0,1,1,1,14.0,4.76,0,1.0,1.46,1,40,11492.537313432837,3935.0,20.895522388059703
182,421243,California,3,0,100,0,1,0,0,6.0,2.0,2,2,1,2.0,5.0,0,1.0,0.12,1,20,49253.73134328359,3932.0,2.985074626865672
183,426693,California,1,100,86,0,1,1,0,3.0,1.5,1,2,1,2.0,5.0,0,1.0,0.34,1,40,2298.507462686567,3929.0,2.985074626865672
184,428171,California,1,100,79,1,1,1,0,1.5,1.0,1,1,1,5.0,4.805,0,2.0,3.51,1,37,55970.149253731346,3928.0,14.925373134328359
185,429973,Florida,0,100,57,1,1,1,0,8.0,2.5,3,5,1,14.0,4.88,0,3.0,1.62,1,79,41935.22388059701,3944.0,41.791044776119406
186,434316,California,2,100,100,0,1,1,0,2.0,1.0,2,2,1,0.0,4.94,0,1.0,0.35,0,18,0.0,3925.0,0.0
187,436367,California,1,90,43,0,1,1,0,2.5,1.0,1,1,1,2.5,4.835,0,2.0,0.36,1,33,26955.223880597012,3923.5,7.462686567164178
188,436647,California,0,86,83,1,1,1,0,1.0,1.0,1,3,1,2.0,4.95,0,1.0,1.68,1,21,10656.71641791045,3924.0,2.985074626865672
189,436865,California,1,100,100,0,1,1,0,4.0,1.0,1,1,1,2.0,4.84,0,1.0,0.88,1,30,8328.358208955224,3924.0,2.985074626865672
190,437916,California,3,0,50,0,1,1,0,5.0,1.0,1,2,1,0.0,5.0,0,1.0,0.25,1,31,0.0,3922.0,0.0
191,441674,Florida,0,97,14,1,1,1,0,8.5,3.5,3,4,1,1.25,4.875,0,14.0,0.48250000000000004,1,28,28024.4776119403,3938.0,7.462686567164179
192,442540,California,2,100,89,1,1,1,0,2.0,1.0,1,1,1,6.0,4.96,0,1.0,3.82,1,36,52119.40298507462,3920.0,8.955223880597014
193,448029,California,2,50,100,0,1,1,0,2.0,1.0,1,2,1,1.0,5.0,1,1.0,0.37,1,19,5641.79104477612,3918.0,1.492537313432836
194,454736,Florida,1,100,92,0,1,1,0,3.875,1.125,1,2,1,1.75,4.695,0,8.0,0.25875,1,16,13529.850746268658,3931.0,20.895522388059703
195,457337,California,2,100,75,1,1,0,2,2.0,1.0,1,1,1,1.6666666666666667,4.88,0,3.0,0.53,1,31,30134.328358208957,3913.0,7.462686567164179
196,459948,Florida,2,77,75,0,1,1,0,3.0,1.0,1,2,1,17.0,4.86,0,1.0,1.37,1,21,8043.2835820895525,3928.0,25.37313432835821
197,462242,California,0,100,83,0,1,1,0,6.0,3.5,3,3,1,2.0,4.62,0,1.0,0.16,1,47,4925.373134328359,3910.0,2.985074626865672
198,465624,California,1,70,44,0,1,1,0,4.8,1.2,1,2,1,0.2,4.114,0,7.0,0.89,1,21,3447.761194029851,3907.8,1.492537313432836
199,466847,California,2,100,90,0,1,1,0,1.3333333333333333,1.0,1,1,1,1.0,4.783333333333333,0,3.0,0.15666666666666665,1,23,10692.537313432837,3907.6666666666665,4.477611940298508
200,467283,Florida,2,83,11,0,1,1,0,6.0,2.5,2,3,1,0.0,5.0,0,1.0,0.04,1,25,0.0,3925.0,0.0
201,472450,Florida,0,100,100,1,1,1,0,4.0,1.0,1,1,1,41.5,4.745,1,2.0,3.3899999999999997,1,27,60517.164179104475,3923.0,123.88059701492537
202,473069,California,2,78,38,0,1,1,0,7.0,2.5,3,3,1,4.0,5.0,0,1.0,0.15,1,53,143283.58208955225,3905.0,5.970149253731344
203,478217,Florida,2,67,100,0,1,0,0,3.0,2.0,2,2,1,1.0,5.0,0,1.0,0.7,0,16,12417.910447761195,3920.0,1.492537313432836
204,479630,California,1,100,83,0,1,1,0,2.0,1.0,1,1,1,26.0,4.84,0,1.0,3.57,1,27,133880.59701492538,3902.0,38.80597014925373
205,480053,California,2,90,31,0,1,1,2,2.5,1.0,1,2,1,0.0,4.875,0,3.0,0.115,1,25,0.0,3902.0,0.0
206,486187,California,0,100,90,1,1,1,0,1.0,1.0,0,2,1,36.0,4.85,0,2.0,2.37,1,38,42389.552238805976,3899.0,107.46268656716418
207,489690,California,0,100,79,1,1,0,0,4.714285714285714,1.7142857142857142,1,2,1,21.285714285714285,4.841428571428572,0,9.0,1.6385714285714286,1,29,415055.37313432834,3898.0,222.38805970149252
208,492179,California,0,100,50,0,1,1,0,3.0,1.0,1,1,1,1.0,4.5,0,1.0,0.14,1,39,4253.731343283583,3896.0,1.492537313432836
209,498732,California,0,100,60,0,1,1,0,4.0,2.5,2,2,1,0.0,5.0,0,1.0,0.13,1,34,0.0,3893.0,0.0
210,499244,California,0,100,99,0,1,1,0,4.0,1.0,2,2,1,4.0,4.83,0,2.0,0.77,1,25,2423.283582089552,3894.0,5.970149253731344
211,506779,California,0,100,41,1,1,1,0,5.0,1.0,2,3,1,22.0,4.77,0,1.0,1.76,0,22,98179.10447761194,3890.0,32.83582089552239
212,506809,California,0,100,91,1,1,1,0,4.0,1.5,2,2,1,13.0,4.72,0,1.0,1.16,1,40,92552.23880597015,3891.0,19.402985074626866
213,508888,California,2,89,33,0,1,1,2,2.0,1.25,1,1,1,0.0,4.835,0,2.0,0.155,1,18,0.0,3889.0,0.0
214,510959,Florida,0,100,100,1,1,1,0,4.0,1.5,2,2,1,21.0,4.890000000000001,1,2.0,1.81,1,42,96761.19402985074,3906.0,62.6865671641791
215,511559,California,0,100,100,1,1,1,2,1.0,1.0,1,1,1,0.0,4.67,0,1.0,0.2,1,14,0.0,3888.0,0.0
216,512740,California,0,100,56,1,1,1,0,4.0,1.5,2,1,1,5.5,4.99,0,2.0,1.44,1,36,126671.64179104476,3888.0,16.417910447761194
217,513545,California,0,100,83,1,1,1,0,5.0,1.0,2,2,1,10.0,4.82,0,1.0,4.12,1,41,42737.31343283582,3888.0,14.925373134328359
218,516698,Florida,3,0,5,0,1,0,2,2.0,1.1666666666666667,1,1,1,0.0,4.28,0,3.0,0.3133333333333333,1,16,0.0,3904.6666666666665,0.0
219,517176,Florida,0,100,100,0,1,1,0,6.0,3.0,3,3,1,3.0,5.0,0,1.0,0.17,1,59,17462.68656716418,3903.0,4.477611940298507
220,519171,California,0,100,100,1,1,1,0,2.0,1.0,1,1,1,0.0,4.89,0,1.0,1.01,1,14,0.0,3885.0,0.0
221,523903,California,0,100,100,1,1,1,0,4.5,1.5,1,2,1,0.75,4.9225,1,4.0,0.1975,1,35,17238.805970149257,3883.25,4.477611940298508
222,524929,California,0,100,100,1,1,1,0,1.5,1.0,0,1,1,33.5,4.970000000000001,0,2.0,3.13,1,31,162655.97014925373,3883.0,100.0
223,526513,California,0,100,80,0,1,0,0,1.0,1.0,1,1,1,0.0,4.93,0,1.0,0.13,0,6,0.0,3883.0,0.0
224,527350,California,0,100,99,0,1,1,0,3.0,1.0,1,1,1,28.0,4.7,0,1.0,3.8,1,34,8149.253731343284,3882.0,41.791044776119406
225,530199,California,0,100,68,1,1,1,0,6.0,3.5,3,3,1,18.0,4.94,0,1.0,3.03,1,53,64477.61194029851,3881.0,26.865671641791046
226,531528,California,0,100,99,1,1,1,0,3.0,1.25,1,2,1,17.0,4.68,1,2.0,2.215,1,36,10047.76119402985,3880.0,50.74626865671642
227,532541,California,0,100,100,1,1,1,0,2.0,1.0,0,1,1,2.0,4.83,1,2.0,3.91,1,13,8955.223880597016,3880.0,2.985074626865672
228,532930,Florida,2,83,0,0,1,1,0,5.0,2.0,3,3,1,0.0,5.0,0,1.0,0.04,0,13,0.0,3896.0,0.0
229,545722,California,2,70,32,0,1,0,0,4.0,1.25,2,3,1,2.0,4.915,0,3.0,1.025,1,35,27313.432835820895,3873.0,5.970149253731343
230,550047,California,0,100,100,1,1,1,0,2.0,1.0,0,1,1,40.0,4.94,1,1.0,3.2,1,39,22089.552238805973,3872.0,59.701492537313435
231,550078,California,1,100,91,0,1,1,0,4.0,1.0,1,1,1,3.0,4.7,0,1.0,3.89,1,33,11149.253731343282,3872.0,4.477611940298507
232,550520,California,2,67,100,0,1,1,0,2.0,1.0,1,1,1,1.0,5.0,1,1.0,0.24,1,45,3582.0895522388064,3871.0,1.492537313432836
233,554055,California,0,100,99,1,1,1,0,6.0,1.5,2,4,1,43.5,3.95,1,2.0,2.58,1,34,47276.119402985074,3871.0,129.8507462686567
234,558610,California,0,100,94,1,1,0,0,2.0,1.0,1,1,1,19.0,4.97,0,1.0,2.03,1,38,25380.597014925374,3870.0,28.35820895522388
235,568006,California,2,50,0,0,1,1,0,2.0,1.0,1,2,1,0.0,4.75,0,1.0,0.12,1,17,0.0,3866.0,0.0
236,569154,California,0,100,78,0,1,0,0,2.0,1.0,1,1,1,1.0,4.83,0,1.0,0.2,1,30,4858.208955223881,3865.0,1.492537313432836
237,576425,California,2,100,0,0,1,1,2,2.0,1.0,1,1,1,0.0,4.58,0,1.0,0.18,1,33,0.0,3864.0,0.0
238,579779,California,2,100,63,0,1,1,0,2.0,1.0,1,1,1,3.0,4.96,0,1.0,0.25,1,30,16791.0447761194,3862.0,4.477611940298507
239,583347,California,2,100,0,1,1,1,2,2.0,1.0,1,1,1,0.0,5.0,0,1.0,0.3,1,31,0.0,3862.0,0.0
240,586282,California,1,100,82,1,1,0,0,1.0,1.0,1,1,1,16.0,4.93,0,1.0,1.19,1,32,8477.611940298508,3861.0,23.880597014925375
241,586590,California,1,100,100,1,1,1,0,3.0,1.5,1,1,1,2.0,5.0,1,1.0,0.17,1,46,19253.731343283584,3860.0,2.985074626865672
242,588470,California,1,100,87,1,1,0,0,4.0,1.0,2,2,1,3.0,5.0,0,1.0,2.0,1,44,3689.55223880597,3860.0,4.477611940298507
243,591673,California,2,100,77,0,1,1,2,2.0,1.0,1,1,1,5.0,4.8,0,1.0,0.75,1,24,485.07462686567163,3859.0,7.462686567164179
244,592405,California,0,99,100,0,1,1,0,2.6666666666666665,0.8333333333333334,1,1,1,92.33333333333333,4.641666666666667,1,7.0,3.918333333333333,1,16,84358.20895522388,3858.0,826.8656716417911
245,593447,California,2,100,100,1,1,1,2,1.0,1.0,1,1,1,1.0,4.665,0,2.0,0.08499999999999999,1,30,8865.671641791045,3858.0,2.985074626865672
246,593582,California,2,50,13,0,1,1,0,5.0,1.5,2,2,1,0.0,4.45,0,2.0,3.0900000000000003,1,28,0.0,3857.0,0.0
247,595665,California,0,89,100,0,1,1,0,2.0,1.0,1,1,1,3.0,5.0,0,2.0,0.34,1,20,18402.985074626864,3857.0,4.477611940298507
248,596168,Florida,0,100,100,0,1,0,0,4.666666666666667,1.0,0,2,1,36.833333333333336,4.786666666666666,1,6.0,2.856666666666667,1,36,121197.01492537314,3874.0,329.85074626865674
249,599896,California,2,100,74,1,1,1,0,2.0,1.0,1,1,1,24.0,4.97,0,1.0,2.43,1,26,20149.25373134328,3856.0,35.82089552238806
250,602654,Florida,1,100,37,0,1,1,0,6.0,2.0,2,4,1,0.0,5.0,0,7.0,0.06,1,34,0.0,3872.0,0.0
251,603897,California,1,86,100,1,1,0,2,2.0,1.0,1,1,1,2.0,5.0,1,1.0,0.23,1,26,4597.014925373134,3855.0,2.985074626865672
252,605294,California,2,100,33,0,1,1,0,6.0,2.0,3,4,1,0.0,5.0,0,2.0,0.61,0,23,0.0,3855.0,0.0
253,606887,California,0,100,100,0,1,1,0,4.0,1.0,2,2,1,4.0,4.68,1,1.0,1.28,1,44,5420.89552238806,3853.0,5.970149253731344
254,614963,Florida,0,100,93,1,1,1,2,1.0,1.5,1,1,1,5.0,4.97,0,1.0,0.64,1,38,2925.3731343283584,3869.0,7.462686567164179
255,618883,California,0,100,100,1,1,1,0,2.0,1.0,1,2,1,34.0,4.94,0,1.0,3.49,1,43,13701.492537313432,3850.0,50.74626865671642
256,619518,California,1,100,83,0,1,0,0,2.0,2.0,2,2,1,25.5,4.6850000000000005,0,2.0,8.665000000000001,1,47,33559.701492537315,3850.0,76.11940298507463
257,631693,California,0,100,99,1,1,1,0,4.0,2.0,2,2,1,35.0,4.92,0,1.0,4.21,0,23,49731.343283582086,3847.0,52.23880597014925
258,632715,California,1,100,0,0,1,1,0,6.0,2.0,3,5,1,0.0,4.71,0,1.0,0.39,1,68,0.0,3847.0,0.0
259,633484,California,3,20,100,0,1,1,0,15.0,4.0,5,5,1,1.0,4.81,0,1.0,2.1,1,38,49567.16417910448,3848.0,1.492537313432836
260,633561,California,2,80,50,0,1,1,0,2.0,1.0,1,1,1,0.0,3.5,1,1.0,0.14,1,23,0.0,3846.0,0.0
261,634440,California,0,100,100,1,1,1,0,2.0,1.0,1,1,1,108.0,4.98,1,1.0,4.36,0,20,35140.298507462685,3847.0,161.19402985074626
262,637272,Florida,1,76,26,0,1,1,0,6.2,1.8,1,3,1,1.6,4.656000000000001,0,6.0,0.176,1,25,45510.44776119403,3863.0,11.940298507462687
263,637363,California,0,100,78,1,1,1,0,5.0,1.0,2,2,1,13.5,4.89,0,2.0,0.8200000000000001,1,35,15423.880597014926,3846.0,40.29850746268657
264,638059,Florida,1,95,71,1,1,1,0,5.0,2.0,2,4,1,17.0,4.72,0,1.0,0.24,1,22,11494.029850746268,3862.0,25.37313432835821
265,644202,California,1,100,70,1,1,1,2,4.0,3.5,1,3,1,19.0,4.83,0,1.0,2.83,0,15,2268.6567164179105,3844.0,28.35820895522388
266,644770,California,0,100,96,0,1,1,0,5.0,1.5,2,4,1,10.0,4.9,0,1.0,4.76,1,61,9850.746268656716,3843.0,14.925373134328359
267,647099,California,0,100,100,0,1,1,0,4.0,1.0,0,2,1,7.75,4.6675,1,4.0,1.9849999999999999,1,32,98968.65671641791,3843.0,46.268656716417915
268,647710,California,0,100,94,1,1,1,0,3.0,1.0,2,3,1,20.0,4.87,0,1.0,2.83,1,35,88656.71641791044,3843.0,29.850746268656717
269,648867,California,1,100,100,1,1,1,0,3.0,1.0,1,1,1,8.333333333333334,4.633333333333334,0,3.0,3.01,1,30,113417.9104477612,3843.0,37.3134328358209
270,649540,California,1,100,71,1,1,1,0,2.0,1.0,1,1,1,20.5,4.995,0,2.0,1.88,1,20,35614.92537313433,3842.5,61.19402985074627
271,653812,California,1,100,45,1,1,1,0,6.0,2.0,3,4,1,17.0,4.92,0,1.0,19.23,1,39,49028.50746268657,3841.0,25.37313432835821
272,660652,California,0,100,99,1,1,1,0,3.0,1.0,0,1,1,39.0,4.87,0,1.0,3.87,1,38,15017.910447761193,3840.0,58.208955223880594
273,662129,California,0,100,99,1,1,1,0,3.0,1.0,1,2,1,29.0,4.95,1,2.0,2.63,1,18,32895.522388059704,3839.0,86.56716417910448
274,662858,California,0,100,77,0,1,1,0,1.5,1.75,1,1,1,5.5,4.890000000000001,0,2.0,1.6749999999999998,1,21,8807.462686567163,3838.0,16.417910447761194
275,669029,California,3,0,0,0,1,1,2,2.0,1.0,1,1,1,0.0,5.0,0,1.0,0.14,1,29,0.0,3837.0,0.0
276,670790,California,1,100,75,1,1,1,0,2.5,1.0,1,1,1,1.0,4.91,0,2.0,0.73,1,46,6582.089552238807,3836.5,2.985074626865672
277,671721,California,0,100,50,0,1,1,2,1.0,2.0,1,1,1,1.0,5.0,1,2.0,0.23,0,28,2149.2537313432836,3837.0,1.492537313432836
278,674917,California,3,0,33,0,1,0,0,2.0,1.0,1,2,1,0.0,4.76,0,1.0,4.94,1,34,0.0,3835.0,0.0
279,675083,California,1,100,92,0,1,1,0,3.0,1.0,1,1,1,2.0,4.7725,0,4.0,0.47000000000000003,1,44,39104.4776119403,3836.0,11.940298507462687
280,675121,California,1,90,69,1,1,1,0,8.0,1.6666666666666667,2,3,1,15.333333333333334,4.84,0,3.0,1.8066666666666666,1,38,57945.37313432836,3836.0,68.65671641791045
281,675854,California,0,100,96,1,1,1,0,2.0,1.0,1,1,1,30.0,4.93,0,1.0,2.03,0,20,34965.67164179104,3836.0,44.776119402985074
282,679815,California,0,100,76,1,1,1,2,3.0,1.0,1,2,1,4.0,5.0,0,1.0,4.0,1,59,728.358208955224,3835.0,5.970149253731344
283,679977,California,2,100,100,1,1,0,0,6.0,2.0,4,4,1,4.0,4.97,0,1.0,0.7,1,63,72179.10447761194,3836.0,5.970149253731344
284,680294,California,0,94,94,0,1,0,0,4.0,1.0,2,2,1,31.0,4.38,0,1.0,2.04,1,26,13880.597014925372,3835.0,46.26865671641791
285,685199,California,1,100,90,1,1,0,0,7.0,2.5,3,4,1,27.0,4.88,0,1.0,1.9,1,46,587350.7462686567,3833.0,40.298507462686565
286,689294,California,1,100,88,1,1,1,0,2.0,1.0,1,1,1,2.0,4.89,0,1.0,2.88,1,23,7402.985074626866,3831.0,2.985074626865672
287,692471,Florida,0,100,47,1,1,1,0,4.0,2.0,2,2,1,3.0,4.98,0,1.0,1.6,1,45,11171.641791044774,3848.0,4.477611940298507
288,693754,Florida,0,90,100,0,1,1,0,2.0,1.0,1,2,1,6.0,5.0,0,1.0,1.42,1,21,3582.0895522388055,3848.0,8.955223880597014
289,694988,California,1,100,0,1,1,1,2,2.0,1.0,1,1,1,0.0,4.92,0,2.0,0.43,1,16,0.0,3830.0,0.0
290,700224,California,0,100,69,1,1,1,0,2.0,1.0,1,1,1,3.0,5.0,0,2.0,0.49,1,57,16791.0447761194,3829.0,4.477611940298507
291,703650,California,0,100,64,1,1,1,0,2.0,1.0,1,1,1,2.0,4.83,0,1.0,0.3,1,43,7074.626865671642,3828.0,2.985074626865672
292,707428,California,1,100,75,0,1,1,0,7.0,2.0,3,5,1,6.0,4.59,0,1.0,0.24,1,72,19056.716417910447,3827.0,8.955223880597014
293,708854,California,0,100,100,0,1,1,0,5.0,1.0,2,3,1,1.0,4.67,0,1.0,0.29,1,55,8731.34328358209,3827.0,1.492537313432836
294,709679,California,1,100,69,1,1,1,0,4.0,2.0,2,2,1,33.0,4.99,0,1.0,2.29,1,45,353149.2537313433,3827.0,49.25373134328358
295,709835,California,0,100,100,0,1,0,2,1.0,1.0,1,1,1,2.5,4.845,1,2.0,0.36500000000000005,1,28,1791.044776119403,3827.0,7.462686567164178
296,717514,California,0,100,99,1,1,1,0,3.0,1.0,1,1,1,145.0,4.87,0,1.0,9.82,1,39,23156.716417910447,3824.0,216.4179104477612
297,728068,California,2,100,75,0,1,1,0,4.0,4.0,3,2,1,2.0,5.0,0,1.0,0.1,1,17,2985.0746268656717,3821.0,2.985074626865672
298,728695,California,0,100,100,1,1,1,0,2.0,1.0,0,1,1,21.0,4.98,0,1.0,3.15,1,31,11565.671641791045,3821.0,31.34328358208955
299,733870,California,0,100,97,1,1,1,0,4.0,1.0,2,3,1,4.0,5.0,0,1.0,0.35,1,35,36537.31343283582,3820.0,5.970149253731344
300,733870,Florida,0,100,98,1,1,1,0,3.8,1.8,1,2,1,4.2,5.0,1,6.0,1.584,1,51,147508.6567164179,3837.0,31.343283582089555
301,737626,California,2,100,33,0,1,1,0,4.0,1.0,2,2,1,0.0,4.72,0,1.0,0.49,1,26,0.0,3819.0,0.0
302,746983,California,1,83,0,0,1,1,0,4.5,2.0,1,3,1,0.0,4.725,0,2.0,0.375,1,31,0.0,3817.0,0.0
303,755172,California,2,50,100,0,1,1,2,2.0,1.0,1,1,1,0.0,4.9,0,1.0,0.16,1,21,0.0,3814.0,0.0
304,763972,California,0,100,54,1,1,1,2,1.0,1.0,1,1,1,4.0,4.91,0,2.0,3.825,1,37,18134.328358208957,3812.0,11.940298507462686
305,774117,California,0,100,100,1,1,1,0,3.2,1.5,1,1,1,0.4,4.91,1,5.0,0.958,1,33,7079.104477611941,3809.6,2.985074626865672
306,774530,California,0,100,100,1,1,1,0,4.0,3.5,3,3,1,13.0,4.97,0,1.0,1.46,1,40,47537.31343283582,3809.0,19.402985074626866
307,776645,California,2,86,42,1,1,1,0,4.0,2.0,3,4,1,6.0,4.73,0,1.0,0.85,0,28,79253.73134328358,3808.0,8.955223880597014
308,780164,California,1,100,0,0,1,1,0,4.0,1.0,2,2,1,0.0,4.905,0,2.0,0.545,1,29,0.0,3807.5,0.0
309,787264,California,0,100,88,1,1,1,0,3.0,1.0,1,1,1,97.0,4.96,0,1.0,8.74,1,34,13319.402985074626,3807.0,144.77611940298507
310,791089,Florida,3,33,29,0,1,1,0,3.0,1.5,1,1,1,0.75,3.85,0,4.0,0.0375,1,17,9402.985074626864,3823.0,4.477611940298507
311,791216,California,2,100,87,0,1,1,0,8.0,4.5,5,5,1,2.0,5.0,0,1.0,2.0,1,25,3522.3880597014927,3806.0,2.985074626865672
312,797735,California,0,100,79,1,1,1,2,1.0,1.5,1,1,1,10.0,4.83,0,1.0,1.04,1,19,4074.626865671642,3804.0,14.925373134328359
313,798773,California,0,100,96,1,1,1,0,2.0,1.0,1,3,1,39.0,4.59,1,1.0,5.14,1,36,13970.149253731342,3804.0,58.208955223880594
314,799408,California,1,100,100,1,1,1,0,2.0,1.0,1,2,1,4.0,4.83,0,1.0,0.73,1,43,11820.89552238806,3803.0,5.970149253731344
315,806203,California,0,100,93,1,1,1,0,6.0,1.0,2,4,1,22.0,4.92,0,1.0,1.89,1,73,8208.955223880597,3802.0,32.83582089552239
316,811855,California,1,100,100,0,1,1,2,2.0,1.0,1,1,1,5.0,5.0,0,1.0,0.64,1,62,22164.17910447761,3801.0,7.462686567164179
317,812353,California,1,92,92,1,1,1,2,2.0,1.0,1,1,1,54.0,4.91,0,1.0,3.25,1,24,13701.492537313432,3801.0,80.59701492537313
318,816926,California,0,100,80,0,1,1,0,4.0,1.875,2,2,1,22.75,4.8875,1,4.0,2.9825,1,52,164036.86567164178,3799.25,135.82089552238804
319,820504,California,2,100,100,1,1,1,0,2.0,1.0,0,1,1,2.0,4.9,0,1.0,0.96,1,26,10746.268656716418,3799.0,2.985074626865672
320,821137,California,0,100,100,1,1,1,0,6.0,2.0,2,2,1,36.0,5.0,1,1.0,3.19,1,49,49647.76119402985,3799.0,53.73134328358209
321,834002,California,1,100,100,1,1,1,2,2.0,1.0,1,1,1,2.0,4.9,0,1.0,2.65,1,43,5910.44776119403,3795.0,2.985074626865672
322,834641,California,0,100,100,0,1,1,0,2.0,1.0,1,1,1,5.0,4.94,0,1.0,1.41,1,32,22388.059701492537,3795.0,7.462686567164179
323,835428,Florida,0,100,87,1,1,1,0,5.0,1.25,2,2,1,21.5,4.970000000000001,0,4.0,1.445,1,31,139922.38805970148,3812.0,128.35820895522386
324,838166,California,0,95,40,0,1,1,0,9.6,6.5,4,4,1,1.0,4.978,0,8.0,0.492,1,35,275044.77611940296,3794.0,7.462686567164179
325,840481,Florida,0,100,98,1,1,1,0,4.0,1.0,1,1,1,18.0,4.875,0,2.0,1.925,1,35,31189.55223880597,3811.0,53.73134328358209
326,841127,California,0,100,92,1,1,1,2,1.0,1.5,1,1,1,2.5,4.875,0,2.0,0.6799999999999999,1,32,13186.567164179105,3793.0,7.462686567164179
327,851639,California,0,100,92,0,1,1,0,3.0,1.0,1,2,0,0.0,4.86,0,1.0,0.15,1,21,0.0,3791.0,0.0
328,861848,California,1,100,100,0,1,1,0,3.0,1.0,2,2,1,7.0,4.86,0,1.0,1.34,1,26,11440.298507462687,3789.0,10.447761194029852
329,866477,California,0,100,96,1,1,1,0,3.0,1.0,1,1,1,15.0,4.805,0,2.0,0.745,1,41,46268.656716417914,3788.0,44.776119402985074
330,867162,California,0,100,98,1,1,1,0,2.0,1.0,1,1,1,0.0,4.75,0,1.0,0.76,1,23,0.0,3788.0,0.0
331,867995,California,2,100,0,0,1,0,0,2.0,1.0,2,2,1,0.0,5.0,0,2.0,0.03,0,23,0.0,3787.0,0.0
332,869641,California,0,100,92,0,1,1,0,2.0,1.0,2,2,1,2.0,4.83,0,1.0,0.14,1,31,5394.029850746269,3788.0,2.985074626865672
333,870087,California,0,100,50,1,1,1,0,5.5,1.5,2,3,1,1.5,4.970000000000001,0,2.0,0.205,1,30,18805.970149253728,3786.5,4.477611940298507
