,id,host_response_time,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,minimum_nights,maximum_nights,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,county,essentials,other_amenities,total_bookings,annual_listing_revenue
23990,47121287,0,99,0,1,1,34.01084,-118.49301,2,4,1.0,1,2,1,28,14,3.79,3.93,4.21,4.64,4.21,4.71,3.86,1,18,0,1,19,20.895522388059703,5432.835820895523
23991,47121531,2,82,0,1,1,34.04759,-118.46192,0,6,2.0,2,4,30,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,15,0,1,24,1.492537313432836,311.9402985074627
23993,47124817,0,88,0,1,1,33.98048,-118.46196,0,4,1.0,1,2,3,18,24,4.83,4.88,4.83,4.75,4.83,4.96,4.67,0,6,0,1,14,35.82089552238806,8023.880597014924
23994,47124926,0,88,0,1,1,33.98065,-118.46425,0,6,2.0,2,3,3,22,20,4.45,4.2,4.1,4.85,4.8,4.7,4.25,0,6,0,1,29,29.850746268656717,8686.567164179105
23995,47131999,0,96,1,1,1,33.773701,-118.136864,0,6,1.0,2,5,3,1125,12,4.92,4.92,4.83,5.0,5.0,5.0,4.83,1,1,0,1,47,17.91044776119403,4029.850746268656
23996,47134882,0,96,0,1,1,34.042,-118.45349,0,2,1.0,1,1,31,1125,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,12,0,1,27,2.985074626865672,423.8805970149254
23998,47140102,0,98,0,1,1,34.04413,-118.44561,0,2,1.0,1,1,30,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1,59,0,1,28,1.492537313432836,41.791044776119406
23999,47140388,0,98,0,1,1,34.0459,-118.44668,0,3,1.0,1,1,30,1125,2,5.0,4.5,5.0,5.0,4.5,5.0,4.5,1,59,0,1,30,2.985074626865672,83.58208955223881
24000,47140855,0,85,1,1,1,34.1514,-118.35076,0,4,1.0,1,1,1,1125,27,4.89,4.93,4.78,5.0,5.0,4.96,4.89,0,1,0,1,37,40.298507462686565,6971.641791044776
24002,47142386,0,99,1,1,1,34.69151,-118.19724,2,2,1.0,1,1,1,1125,44,4.93,4.98,4.93,4.95,4.95,4.93,5.0,1,14,0,1,49,65.67164179104478,2364.179104477612
24003,47144577,0,73,0,1,1,34.09279,-118.35652,0,2,1.0,2,2,31,365,2,5.0,4.5,5.0,5.0,5.0,5.0,5.0,0,62,0,1,29,2.985074626865672,313.43283582089555
24011,47177627,1,91,0,1,1,34.073,-118.3106,0,3,1.0,0,2,30,1125,1,4.0,5.0,5.0,5.0,5.0,5.0,5.0,0,4,0,1,15,1.492537313432836,97.01492537313433
24012,47178103,0,95,0,1,1,34.05942,-117.89708,2,2,1.5,1,1,5,60,7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,11,0,1,40,10.447761194029852,814.9253731343284
24014,47180219,0,97,0,1,1,34.05822,-118.28897,0,2,1.0,1,1,30,1125,3,4.67,5.0,5.0,4.67,5.0,4.67,4.67,1,5,0,1,37,4.477611940298507,313.4328358208955
24015,47181797,0,75,0,1,1,34.0908,-118.3506,0,6,2.0,2,2,1,1125,40,4.48,4.43,4.65,4.53,4.58,4.75,4.4,0,16,0,1,35,59.701492537313435,17313.432835820895
24016,47181907,0,75,0,1,1,34.0893,-118.34993,0,13,2.0,2,6,1,1125,20,4.4,4.45,4.65,4.65,4.25,4.8,4.45,0,16,0,1,34,29.850746268656717,8656.716417910447
24017,47182928,0,100,0,1,0,34.14652,-118.12473,0,4,1.5,2,2,31,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,38,1.492537313432836,208.95522388059703
24018,47183300,0,93,0,1,1,33.98389,-117.88942,0,10,5.0,4,6,3,365,12,4.5,4.33,4.33,4.92,4.83,5.0,4.58,0,11,0,1,39,17.91044776119403,8202.985074626866
24019,47186576,0,93,1,1,1,34.06588,-117.7652,0,6,1.0,3,5,2,27,48,5.0,5.0,5.0,5.0,5.0,4.83,4.88,0,1,0,1,47,71.64179104477611,18340.298507462685
24020,47187539,0,69,0,1,1,34.08544,-118.07817,2,1,1.5,1,1,3,90,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,3,0,1,37,5.970149253731344,250.74626865671644
24022,47194871,0,100,1,1,1,34.4836,-118.33159,0,6,1.0,1,2,3,1125,17,5.0,4.94,5.0,5.0,5.0,5.0,4.88,0,1,0,1,56,25.37313432835821,4795.522388059701
24023,47196842,0,100,1,1,0,34.05092,-117.9738,0,8,2.5,3,3,3,26,9,4.67,4.89,4.67,5.0,5.0,4.56,4.56,1,21,0,1,49,13.432835820895523,3197.0149253731342
24025,47199708,0,98,1,1,1,34.05016,-118.34947,0,4,1.0,2,2,31,365,2,3.5,3.0,3.5,5.0,4.0,4.0,3.5,1,4,0,1,45,2.985074626865672,414.92537313432837
24026,47200150,2,92,0,1,1,34.02157,-118.41998,2,1,1.0,1,1,31,1125,4,4.75,4.75,4.75,5.0,4.75,4.75,4.75,0,2,0,0,34,5.970149253731344,286.5671641791045
24028,47200584,0,91,1,1,1,33.91256,-118.37184,0,6,2.0,3,4,30,120,12,4.58,4.92,4.67,4.92,4.75,4.75,4.83,0,11,0,1,36,17.91044776119403,4477.611940298507
24029,47201171,0,98,1,1,1,34.05125,-118.64137,0,2,1.0,1,1,2,90,12,5.0,5.0,5.0,5.0,5.0,5.0,4.92,1,2,0,1,28,17.91044776119403,3134.328358208955
24033,47201984,0,69,0,1,1,34.08387,-118.07685,2,1,1.5,1,1,30,90,5,4.2,4.4,4.4,5.0,5.0,4.4,4.4,1,3,0,1,34,7.462686567164179,283.5820895522388
24034,47206009,0,98,0,1,1,34.06435,-118.0817,0,12,3.5,4,7,2,1125,63,4.86,4.92,4.73,4.95,4.98,4.71,4.84,0,2,0,1,40,94.02985074626865,33662.68656716418
24037,47207729,0,99,0,1,1,34.08187,-117.92506,2,2,1.5,1,1,10,1125,6,4.17,4.0,4.33,4.33,3.83,4.0,4.17,1,29,0,1,16,8.955223880597014,456.7164179104477
24038,47209363,0,95,0,1,1,34.12571,-118.15127,0,3,1.0,1,2,2,90,11,3.91,4.27,4.55,4.0,3.91,4.64,4.09,0,4,0,1,48,16.417910447761194,2479.10447761194
24039,47210698,0,98,0,1,1,33.84041,-118.36191,0,2,1.0,1,1,30,1125,2,5.0,5.0,5.0,5.0,5.0,4.5,3.5,1,375,0,1,28,2.985074626865672,411.9402985074627
24040,47210723,0,98,0,1,1,33.84046,-118.36087,0,2,1.0,1,1,30,1125,1,4.0,5.0,5.0,5.0,5.0,5.0,4.0,1,375,0,1,28,1.492537313432836,219.40298507462688
24042,47214675,1,91,1,1,0,34.02395,-118.3867,0,6,3.0,3,3,4,28,16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,59,23.880597014925375,15522.388059701494
24043,47217444,0,98,0,1,1,33.95277,-118.38015,0,6,1.0,2,3,30,155,2,4.0,4.0,4.5,5.0,4.5,4.0,4.0,1,53,0,1,19,2.985074626865672,358.2089552238806
24044,47219914,0,100,1,1,1,34.14594,-118.80814,0,4,1.0,1,1,45,1125,9,4.78,4.78,4.89,4.89,4.89,5.0,4.78,0,1,0,1,48,13.432835820895523,2686.5671641791046
24047,47225344,0,100,0,1,1,34.02452,-118.50737,0,3,1.0,0,2,3,1125,43,4.65,4.79,4.81,4.95,4.77,4.93,4.63,1,3,0,1,26,64.17910447761194,11488.059701492537
24048,47225986,0,99,1,1,1,34.05182,-118.42133,0,3,1.0,1,1,30,1125,1,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1,6,0,1,14,1.492537313432836,147.76119402985074
24051,47235059,0,96,0,1,1,34.09558,-118.11802,2,2,1.0,1,1,1,20,38,4.45,4.58,4.5,4.66,4.26,4.63,4.53,0,10,0,1,13,56.71641791044776,3402.9850746268658
24058,47241639,0,82,0,1,1,33.77584,-118.12453,0,2,1.0,1,1,31,45,9,4.78,4.89,4.78,5.0,5.0,4.78,4.67,0,1,0,1,36,13.432835820895523,1464.179104477612
24060,47242384,0,50,0,1,1,34.06373,-118.3534,2,1,2.0,1,1,30,150,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,2,0,0,28,1.492537313432836,71.64179104477613
24061,47248863,0,94,1,1,1,34.14893,-118.02096,2,1,1.0,1,1,5,1125,4,5.0,5.0,4.5,4.75,5.0,5.0,4.75,0,9,0,1,43,5.970149253731344,328.3582089552239
24062,47255723,0,90,1,1,1,34.11925,-118.24066,0,2,1.0,0,1,30,30,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0,1,0,1,32,2.985074626865672,179.1044776119403
24063,47269284,1,100,1,1,1,34.08951,-118.25596,0,4,1.0,2,2,30,1125,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,55,5.970149253731344,1546.268656716418
24065,47272076,0,100,0,1,1,33.99492,-118.46904,0,12,5.0,5,5,30,365,1,3.0,5.0,3.0,5.0,5.0,5.0,3.0,0,4,0,1,21,1.492537313432836,1864.179104477612
24066,47272483,0,95,1,1,1,34.0603,-118.74248,0,4,2.5,2,3,3,1125,21,4.95,4.9,4.95,4.86,4.86,4.81,4.71,0,1,0,1,54,31.34328358208955,49020.895522388055
24067,47273123,0,96,0,1,0,34.00674,-118.44523,0,4,3.0,2,2,3,30,10,5.0,5.0,5.0,4.9,4.9,5.0,4.9,1,1,0,1,21,14.925373134328359,6716.417910447762
24068,47274122,0,83,1,1,1,33.95651,-118.44495,0,2,1.0,1,1,30,180,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,39,2.985074626865672,477.6119402985075
24069,47277137,0,100,0,1,0,33.90651,-118.29873,2,1,1.0,1,1,2,1125,37,4.78,4.92,4.49,4.89,4.95,4.68,4.89,1,2,0,1,46,55.223880597014926,2705.9701492537315
24070,47287433,0,73,0,1,1,34.09491,-118.3565,0,2,1.0,2,2,31,365,3,5.0,5.0,4.67,5.0,5.0,5.0,5.0,0,62,0,1,30,4.477611940298507,447.7611940298507
24071,47287957,0,99,1,1,1,34.14668,-118.00222,0,4,1.0,1,2,1,30,27,4.93,4.96,4.85,4.85,4.96,4.96,4.81,1,2,0,1,38,40.298507462686565,4835.820895522388
24072,47291248,2,92,0,1,1,34.02198,-118.41999,2,1,1.0,1,1,31,1125,2,5.0,5.0,5.0,5.0,5.0,4.5,5.0,0,2,0,1,29,2.985074626865672,110.44776119402985
24073,47291354,1,92,0,1,0,34.03213,-118.4918,0,2,1.0,0,1,31,1125,4,4.75,5.0,4.75,5.0,4.75,5.0,4.75,0,4,0,1,19,5.970149253731344,567.1641791044776
24074,47291527,0,96,0,1,1,34.02602,-118.48603,0,3,1.0,1,1,30,365,2,4.0,5.0,4.5,5.0,4.5,5.0,4.0,1,4,0,1,43,2.985074626865672,310.44776119402985
24075,47291713,0,100,1,1,1,34.09902,-118.22684,0,4,1.0,2,2,30,1125,5,5.0,5.0,4.4,5.0,5.0,4.6,4.8,1,1,0,1,32,7.462686567164179,932.8358208955224
24076,47296049,0,100,0,1,1,33.96022,-118.07242,0,6,2.0,2,3,1,1125,37,4.65,4.59,4.65,4.89,4.95,4.57,4.57,1,4,0,1,47,55.223880597014926,8228.358208955224
24078,47297691,0,97,0,1,1,34.07295,-118.1148,0,6,1.0,3,3,2,20,48,4.58,4.65,4.92,4.77,4.67,4.75,4.6,0,1,0,1,46,71.64179104477611,13397.014925373132
24080,47304302,0,98,0,1,1,34.04876,-118.46452,0,2,1.0,1,1,30,1125,2,4.5,4.5,5.0,5.0,4.5,5.0,3.5,0,93,0,1,21,2.985074626865672,785.0746268656717
24081,47308115,0,97,1,1,1,33.97836,-118.1746,0,3,1.0,1,1,1,20,68,4.93,4.99,4.99,4.99,4.91,4.82,4.91,1,3,0,1,50,101.49253731343283,12686.567164179105
24083,47311184,0,100,1,1,1,34.27798,-118.53655,0,2,1.0,1,1,3,1125,21,5.0,5.0,5.0,4.95,5.0,5.0,4.9,0,1,0,1,26,31.34328358208955,6738.805970149254
24084,47311719,1,50,0,1,1,34.10047,-118.34927,0,2,1.0,1,1,30,120,1,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,1,0,1,21,1.492537313432836,164.17910447761196
24085,47313772,0,100,0,1,0,34.1383,-118.70649,2,1,1.0,1,1,2,1125,18,4.94,4.94,4.72,4.94,4.94,4.94,5.0,1,1,0,1,22,26.865671641791046,2122.3880597014927
24086,47317050,1,96,0,1,1,34.08527,-118.38172,0,2,1.0,0,1,30,1125,10,4.7,5.0,5.0,5.0,5.0,5.0,4.9,0,16,0,1,38,14.925373134328359,1865.6716417910447
24089,47327318,0,98,1,1,0,34.08496,-117.861,0,4,1.0,1,3,1,21,34,5.0,5.0,5.0,5.0,5.0,4.97,5.0,0,2,0,1,45,50.74626865671642,4770.149253731343
24090,47331259,0,88,0,1,1,34.10247,-118.3429,0,2,1.0,0,1,31,1125,2,3.0,3.5,4.0,5.0,4.0,5.0,3.5,0,126,0,1,5,2.985074626865672,185.07462686567166
24092,47332004,0,88,0,1,1,34.10458,-118.34246,0,2,1.0,0,1,31,1125,4,4.5,5.0,4.75,5.0,4.75,5.0,4.25,0,126,0,1,5,5.970149253731344,346.2686567164179
24094,47332448,0,88,0,1,1,34.10271,-118.34101,0,2,1.0,0,1,31,1125,2,3.0,3.0,5.0,5.0,3.5,4.5,3.0,0,126,0,1,4,2.985074626865672,170.1492537313433
24095,47332607,0,88,0,1,1,34.10377,-118.34318,0,2,1.0,0,1,31,1125,1,4.0,4.0,4.0,5.0,5.0,5.0,3.0,0,126,0,1,5,1.492537313432836,89.55223880597015
24097,47332884,0,88,0,1,1,34.10414,-118.34321,0,2,1.0,0,1,31,1125,4,4.0,4.25,3.75,4.75,4.25,5.0,4.25,0,126,0,1,5,5.970149253731344,352.23880597014926
24100,47333710,0,83,0,1,1,33.90007,-118.41588,0,5,2.0,2,2,30,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,21,1.492537313432836,328.3582089552239
24101,47334783,0,100,1,1,1,33.343056,-118.329269,0,6,2.0,2,3,3,1125,35,5.0,5.0,4.94,5.0,5.0,5.0,5.0,1,1,0,1,58,52.23880597014925,40589.55223880597
24102,47334794,0,99,0,1,1,34.02134,-118.38821,0,4,1.0,0,2,2,1125,4,3.75,3.75,4.25,4.0,3.75,4.0,3.75,1,3,0,1,31,5.970149253731344,1301.4925373134329
24103,47336837,0,100,1,1,1,33.94008,-118.23995,0,4,2.0,2,2,30,30,3,5.0,5.0,5.0,5.0,5.0,4.67,5.0,1,1,0,1,22,4.477611940298507,801.4925373134328
24104,47337160,0,99,0,1,1,33.98882,-117.92158,0,16,7.5,8,15,3,29,6,4.33,5.0,3.67,4.83,4.5,4.5,4.5,0,12,0,1,19,8.955223880597014,4029.850746268656
24107,47337663,0,96,0,1,1,34.07446,-118.4694,2,12,3.0,3,6,1,1125,2,4.0,3.5,3.5,3.0,5.0,4.0,3.5,1,20,0,0,29,2.985074626865672,1656.716417910448
24109,47337681,0,96,0,1,1,34.07481,-118.46735,2,4,1.0,1,2,1,1125,10,4.7,4.4,4.8,4.9,4.9,4.4,4.4,1,20,0,0,29,14.925373134328359,2761.1940298507466
24110,47339281,0,99,0,1,1,34.06708,-118.12042,0,4,1.0,0,2,1,5,50,4.62,4.74,4.56,4.96,4.86,4.76,4.72,0,4,0,1,19,74.6268656716418,5298.507462686567
24112,47354666,0,87,1,1,1,34.11235,-118.43768,0,12,5.0,5,6,4,1125,4,5.0,5.0,5.0,4.75,5.0,4.75,5.0,0,30,0,1,43,5.970149253731344,18841.79104477612
24114,47355937,3,100,0,1,1,34.1606,-118.37533,0,3,1.0,1,1,30,1125,1,4.0,3.0,4.0,5.0,4.0,3.0,4.0,1,1,0,1,28,1.492537313432836,179.1044776119403
24115,47358450,0,99,0,1,1,34.05491,-118.38983,0,6,3.0,2,5,2,26,36,4.25,4.22,4.19,4.42,4.28,4.39,4.08,1,14,0,1,38,53.73134328358209,17570.149253731342
24117,47360984,2,35,0,1,1,34.13996,-118.24956,0,4,1.0,2,3,45,1125,6,5.0,5.0,5.0,5.0,5.0,4.83,4.83,0,1,0,1,22,8.955223880597014,841.7910447761193
24118,47362979,0,88,0,1,1,33.9946,-117.93971,2,2,2.0,1,1,1,30,7,4.86,5.0,4.57,4.86,5.0,4.57,4.71,0,1,0,1,41,10.447761194029852,480.5970149253732
24119,47363315,0,98,1,1,1,33.79009,-118.15831,0,6,1.5,2,3,1,1125,52,4.83,4.94,4.65,4.94,4.92,4.79,4.77,1,1,0,1,52,77.61194029850746,11719.402985074626
24120,47364924,1,67,0,1,1,33.76231,-118.14666,2,2,1.0,1,1,2,7,3,4.33,4.67,5.0,4.33,4.33,5.0,4.67,0,1,0,1,19,4.477611940298507,626.865671641791
24122,47371408,0,93,1,1,1,33.88367,-118.38877,0,6,2.0,3,3,30,90,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,57,2.985074626865672,746.2686567164179
24123,47373537,0,99,0,1,1,34.08773,-118.12621,0,4,1.0,1,2,1,1125,22,4.82,4.77,4.82,4.82,4.91,4.82,4.82,0,11,0,1,28,32.83582089552239,3776.119402985075
24124,47373569,0,99,1,1,1,34.38311,-118.55433,2,1,1.0,1,1,1,365,53,4.94,4.98,4.89,4.98,4.96,5.0,4.92,1,3,0,1,21,79.1044776119403,5141.79104477612
24125,47374854,1,97,1,1,1,34.17568,-118.57205,0,8,2.0,3,3,2,1125,17,4.94,4.94,4.82,5.0,5.0,4.94,4.76,1,6,0,1,70,25.37313432835821,13853.731343283582
24126,47375461,0,92,0,1,1,34.12681,-117.8789,2,2,1.0,1,1,5,365,3,5.0,4.67,4.67,5.0,5.0,4.67,5.0,0,5,0,1,16,4.477611940298507,241.79104477611938
24129,47379450,3,40,0,1,1,33.97404,-118.35803,2,2,1.0,1,1,1,14,2,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,2,0,1,11,2.985074626865672,298.5074626865672
24130,47388421,0,100,0,1,1,34.07834,-117.92666,2,2,1.0,1,1,1,90,29,4.79,4.83,4.72,4.86,4.83,4.76,4.76,1,6,0,1,29,43.28358208955224,2337.313432835821
24132,47390383,0,98,1,1,1,34.30138,-118.45989,0,3,1.0,1,2,2,1125,29,4.72,4.9,4.66,4.86,5.0,4.66,4.83,0,3,0,1,32,43.28358208955224,4977.611940298508
24134,47391541,0,100,0,1,1,34.07663,-117.92776,2,2,1.0,1,1,1,90,28,4.89,4.89,4.96,4.96,4.89,4.89,4.79,1,6,0,1,27,41.791044776119406,2465.6716417910447
24136,47394172,0,86,1,1,1,34.03229,-118.3429,0,2,1.0,1,1,3,1125,14,4.93,4.93,4.93,5.0,5.0,4.71,4.86,0,1,0,1,24,20.895522388059703,4179.104477611941
24141,47407673,0,100,0,1,1,34.07635,-117.92747,2,2,1.0,1,1,1,1125,10,4.5,4.5,4.6,4.7,4.9,4.4,4.3,1,6,0,1,33,14.925373134328359,1044.7761194029852
24142,47407676,0,100,0,1,1,34.07646,-117.9264,2,2,1.0,1,1,1,1125,25,4.64,4.56,4.76,4.92,4.6,4.68,4.48,1,6,0,1,31,37.3134328358209,2089.5522388059703
24143,47407812,0,99,0,1,1,34.08705,-118.12656,0,2,1.0,0,1,2,365,17,4.59,4.82,4.65,5.0,5.0,4.88,4.71,1,11,0,1,16,25.37313432835821,3095.5223880597014
24144,47408835,2,70,0,1,1,34.08636,-118.47317,2,1,1.0,1,1,31,1125,3,5.0,5.0,4.67,5.0,5.0,5.0,5.0,0,3,0,1,22,4.477611940298507,268.65671641791045
24147,47409331,0,98,1,1,1,34.05047,-118.64305,0,2,1.0,1,1,2,30,24,4.96,5.0,4.96,5.0,5.0,5.0,4.96,0,2,0,1,30,35.82089552238806,7164.179104477611
24149,47414557,0,73,0,1,1,34.0931,-118.35812,0,3,2.0,3,3,31,365,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,62,0,1,32,1.492537313432836,194.02985074626866
24153,47424312,0,100,1,1,1,33.84407,-118.38472,0,3,1.0,0,2,3,1125,40,4.9,4.88,4.93,4.93,4.98,4.98,4.9,1,2,0,1,35,59.701492537313435,8119.402985074627
24154,47426214,0,100,1,1,0,34.2226,-118.47997,0,4,1.0,1,2,2,1125,18,4.89,4.83,4.83,4.89,4.94,4.89,4.72,1,1,0,1,51,26.865671641791046,4889.552238805971
24155,47430103,0,95,0,1,1,33.93613,-118.33703,0,6,1.0,2,3,1,365,31,4.52,4.61,4.45,4.84,4.81,4.26,4.55,0,3,0,1,34,46.26865671641791,8328.358208955224
24157,47431329,0,100,1,1,0,34.14965,-118.4249,0,3,1.0,0,1,30,1125,13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,50,19.402985074626866,2444.776119402985
24158,47432530,0,100,0,1,1,34.07636,-117.92817,2,2,1.0,1,1,1,1125,14,4.71,4.86,4.93,5.0,4.86,4.71,4.86,1,6,0,1,30,20.895522388059703,1149.2537313432836
24159,47433089,0,73,0,1,1,34.05645,-118.35545,0,2,1.0,1,1,31,365,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,62,0,1,38,2.985074626865672,298.5074626865672
24160,47433147,0,73,0,1,1,34.05594,-118.35393,0,2,1.0,1,1,31,365,5,5.0,5.0,5.0,5.0,5.0,4.8,4.8,0,62,0,1,38,7.462686567164179,708.955223880597
24161,47442707,0,67,0,1,1,34.19071,-118.65248,0,2,1.0,1,1,30,365,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,17,1.492537313432836,201.49253731343285
24162,47444982,1,100,1,1,0,34.07446,-118.35661,2,1,1.0,1,1,30,60,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,10,2.985074626865672,250.74626865671644
24164,47445798,0,98,0,1,1,34.05091,-118.43228,0,4,2.0,2,2,30,155,3,4.67,4.67,4.67,5.0,5.0,4.67,4.67,1,53,0,1,19,4.477611940298507,716.4179104477612
24165,47445978,0,98,0,1,1,34.05314,-118.4615,0,5,2.0,2,2,30,150,2,5.0,4.5,4.5,5.0,5.0,5.0,4.5,1,53,0,1,36,2.985074626865672,477.6119402985075
24166,47446246,0,97,1,1,0,34.08908,-118.35427,2,2,1.0,1,1,2,7,33,4.97,5.0,5.0,4.97,5.0,4.97,5.0,0,1,0,1,46,49.25373134328358,4679.104477611941
24167,47448382,2,100,0,1,1,34.10147,-118.30699,0,4,1.0,1,1,31,1125,1,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1,1,0,1,21,1.492537313432836,134.32835820895522
24168,47449666,0,85,0,1,0,33.98687,-118.47093,0,4,2.0,3,4,30,1125,2,5.0,5.0,4.5,5.0,5.0,4.5,4.5,0,2,0,1,15,2.985074626865672,671.6417910447761
24169,47451880,1,74,1,1,1,33.93713,-118.32586,0,8,2.0,3,4,3,1125,31,4.84,4.97,4.87,4.74,4.84,4.9,4.84,0,1,0,1,58,46.26865671641791,16008.955223880595
24170,47453193,0,95,1,1,1,33.97963,-118.34575,0,2,1.0,1,1,4,28,21,4.95,4.95,5.0,4.95,5.0,4.95,4.95,0,2,0,1,37,31.34328358208955,2789.55223880597
24171,47453546,0,100,1,1,1,34.05129,-118.2939,0,3,1.0,1,1,1,1125,39,4.95,4.97,4.95,4.95,4.97,4.77,4.87,1,9,0,1,43,58.208955223880594,9953.731343283582
24172,47454003,0,100,0,1,1,34.22416,-118.56639,2,2,1.0,1,2,30,1125,3,5.0,5.0,4.67,5.0,5.0,5.0,5.0,0,1,0,1,49,4.477611940298507,429.8507462686567
24175,47468297,0,93,0,1,1,33.99927,-118.43928,2,2,1.0,1,1,3,8,28,4.93,5.0,4.71,5.0,4.79,5.0,4.82,0,1,0,1,17,41.791044776119406,2967.1641791044776
24178,47472448,2,100,0,1,1,34.04805,-118.46059,0,2,2.0,2,2,30,1125,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,1,0,1,19,1.492537313432836,361.1940298507463
24179,47473087,0,99,0,1,1,34.21422,-118.39032,0,8,2.0,3,4,2,1125,18,3.83,4.33,4.11,4.5,4.5,4.39,3.89,1,2,0,1,39,26.865671641791046,8194.029850746268
24181,47476336,1,91,1,1,1,34.18737,-118.36445,0,2,1.0,1,1,2,28,36,4.89,4.94,4.86,4.83,4.89,4.86,4.81,0,1,0,1,32,53.73134328358209,9134.328358208955
24182,47476423,0,62,1,1,0,34.09475,-118.37149,2,1,1.0,1,1,3,30,41,4.93,4.88,4.9,4.98,5.0,5.0,4.78,0,1,0,1,43,61.19402985074627,5935.820895522388
24185,47477926,0,99,1,1,1,34.0015,-118.04863,0,6,1.5,2,3,2,29,47,4.87,4.91,4.81,4.94,4.89,4.91,4.85,0,1,0,1,53,70.14925373134328,22728.358208955222
24186,47480550,0,73,1,1,1,34.0828,-118.34522,0,2,1.0,1,2,30,1125,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,1,40,7.462686567164179,597.0149253731344
24187,47480584,0,100,1,1,1,34.69249,-118.13843,0,7,1.0,2,4,1,1125,84,4.79,4.88,4.9,4.93,4.88,4.7,4.83,1,2,0,1,55,125.3731343283582,9904.477611940298
24188,47480679,0,84,0,1,1,34.00274,-118.42215,0,4,1.0,1,2,30,1125,1,5.0,5.0,3.0,5.0,5.0,5.0,5.0,1,31,0,1,18,1.492537313432836,117.91044776119404
24189,47488252,2,71,0,1,1,34.0425,-118.25247,0,4,1.0,1,1,30,365,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,14,1.492537313432836,171.64179104477614
24194,47492091,0,98,0,1,1,33.95263,-118.3807,0,4,1.0,2,2,30,155,2,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,53,0,1,45,2.985074626865672,358.2089552238806
24195,47493166,1,98,0,1,1,34.06648,-118.60293,0,16,5.5,5,5,4,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,1,29,1.492537313432836,2174.626865671642
24198,47500383,0,100,0,1,1,33.98764,-117.9368,0,4,1.0,2,2,4,365,10,4.0,4.3,4.0,4.6,4.8,4.2,4.2,0,1,0,1,21,14.925373134328359,1567.1641791044776
24200,47510484,0,100,1,1,1,34.07491,-118.6032,0,6,1.0,2,2,1,180,82,4.98,4.94,4.99,4.98,4.95,4.9,4.84,1,1,0,1,57,122.38805970149254,29250.746268656716
24201,47511588,1,100,1,1,1,34.20243,-118.51107,0,1,1.0,1,1,30,1125,5,5.0,5.0,4.6,5.0,5.0,4.8,4.8,0,1,0,1,16,7.462686567164179,634.3283582089553
24202,47511615,0,100,1,1,1,34.16444,-118.42083,0,2,1.0,1,1,30,61,4,5.0,5.0,4.75,5.0,5.0,5.0,5.0,0,5,0,1,42,5.970149253731344,477.6119402985075
24203,47511694,0,100,1,1,0,33.96689,-118.3327,0,8,4.0,4,5,2,29,26,4.85,4.69,4.88,4.88,4.92,4.58,4.65,1,1,0,1,38,38.80597014925373,13892.537313432837
24207,47515307,0,99,1,1,0,34.03246,-118.35991,0,6,2.0,3,5,2,29,52,4.87,4.96,4.83,5.0,4.98,4.69,4.71,0,1,0,1,39,77.61194029850746,29725.373134328358
24209,47517074,0,73,0,1,1,34.09437,-118.35427,0,2,2.0,2,2,31,365,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,62,0,1,36,2.985074626865672,343.2835820895523
24210,47517245,0,91,1,1,1,33.95799,-118.35117,0,4,1.0,1,2,1,1125,24,4.88,4.88,4.79,4.92,5.0,4.75,4.75,0,15,0,1,36,35.82089552238806,6232.8358208955215
